index,name,mass,px,py,vx,vy,total_fx,total_fy
 69566 (1998 BX), 69566 (1998 BX),3.47511E+17,-3.42693E+11,-4.83704E+11,12208.98988,8649.781164,0,0
 69885 (1998 SD100), 69885 (1998 SD100),2.97022E+17,-22328233267,-4.82325E+11,16561.19201,766.6655953,0,0
 69961 Millosevich (1998 VS33), 69961 Millosevich (1998 VS33),2.84889E+16,2.77606E+11,71626151166,-5375.203557,-20833.01412,0,0
 69973 (1998 WO4), 69973 (1998 WO4),2.99778E+16,-42602626606,2.84576E+11,-21239.31415,3179.646893,0,0
 70005 (1998 XN28), 70005 (1998 XN28),3.46178E+17,1.64775E+11,4.54686E+11,-15574.41302,-5644.05398,0,0
 70014 (1998 YL3), 70014 (1998 YL3),1.49578E+17,3.64167E+11,-3.22747E+11,10953.62227,-12359.37769,0,0
 70022 (1999 AF7), 70022 (1999 AF7),2.70311E+17,3.71012E+11,3.07823E+11,-10594.40174,-12769.1667,0,0
 70023 (1999 AT13), 70023 (1999 AT13),1.98578E+17,-4.64927E+11,1.28679E+11,-4424.330264,15985.44646,0,0
 70027 (1999 BQ15), 70027 (1999 BQ15),4.044E+17,4.42401E+11,1.98435E+11,-6770.880076,-15095.31249,0,0
 70030 Margaretmiller (1999 CZ1), 70030 Margaretmiller (1999 CZ1),3.18889E+16,-2.02267E+11,2.10782E+11,-15378.88722,14757.57572,0,0
 70032 (1999 CZ13), 70032 (1999 CZ13),3.24467E+17,-1.96981E+11,4.93218E+11,-14680.3093,5863.004911,0,0
 70050 (1999 GG44), 70050 (1999 GG44),1.45644E+17,-5995080924,4.80645E+11,-16614.82922,207.2365265,0,0
 71425 (2000 AC197), 71425 (2000 AC197),1.98422E+17,2.81425E+11,3.88945E+11,-13470.21788,-9746.519611,0,0
 71534 (2000 CU92), 71534 (2000 CU92),2.33667E+17,4.5855E+11,-1.50608E+11,5174.403595,-15754.23305,0,0
 71548 (2000 DY3), 71548 (2000 DY3),2.52622E+17,-35856092934,4.79798E+11,-16562.10043,1237.711799,0,0
 71574 (2000 DJ49), 71574 (2000 DJ49),2.01622E+17,-3.13024E+11,3.64851E+11,-12610.25235,10818.96972,0,0
 71577 (2000 DU55), 71577 (2000 DU55),1.55933E+17,2.96313E+11,-3.79803E+11,13086.66898,-10209.86847,0,0
 71582 (2000 DD61), 71582 (2000 DD61),1.94667E+17,-69649355703,-4.73922E+11,16468.17317,2420.22608,0,0
 71585 (2000 DS64), 71585 (2000 DS64),1.40067E+17,-4.68653E+11,1.09375E+11,-3774.216668,16171.80364,0,0
 71608 (2000 DN105), 71608 (2000 DN105),1.552E+17,-3.7603E+11,-3.00754E+11,10369.61555,12965.0415,0,0
 71618 (2000 EO28), 71618 (2000 EO28),1.34689E+17,-3.87044E+11,2.86521E+11,-9877.42663,13342.81629,0,0
 71629 (2000 EH70), 71629 (2000 EH70),1.53889E+17,-4.76888E+11,53001957077,-1837.07703,16529.20151,0,0
 71660 (2000 EJ130), 71660 (2000 EJ130),2.03156E+17,-1.39867E+11,4.61466E+11,-15876.77521,4812.146258,0,0
 71661 (2000 EP130), 71661 (2000 EP130),1.602E+17,4.32732E+11,2.18668E+11,-7461.785597,-14766.46006,0,0
 71665 (2000 EB143), 71665 (2000 EB143),2.37733E+17,-3.13949E+11,-3.64943E+11,12587.0264,10828.2157,0,0
 71681 (2000 FZ1), 71681 (2000 FZ1),1.70511E+17,-1.07728E+11,4.69111E+11,-16183.8367,3716.510868,0,0
 71685 (2000 FX21), 71685 (2000 FX21),1.65711E+17,3.72219E+11,3.09246E+11,-10582.80903,-12737.81239,0,0
 71691 (2000 FH37), 71691 (2000 FH37),2.97556E+17,-4.7241E+11,77619070902,-2699.429439,16429.43869,0,0
 71694 (2000 FN44), 71694 (2000 FN44),1.71089E+17,-3.17219E+11,-3.71395E+11,12534.12739,10705.74654,0,0
 71695 (2000 FO44), 71695 (2000 FO44),1.89733E+17,-2.15476E+11,4.28766E+11,-14859.38707,7467.587495,0,0
 71698 (2000 FW55), 71698 (2000 FW55),1.896E+17,-4.30957E+11,-2.08818E+11,7259.097754,14981.26683,0,0
 71701 (2000 GR19), 71701 (2000 GR19),2.15444E+17,-5.69484E+11,-1.02715E+11,2688.076026,14903.58174,0,0
 71713 (2000 GN98), 71713 (2000 GN98),2.12956E+17,4.98431E+11,-1.00052E+11,3179.889053,-15841.24528,0,0
 71731 (2000 JO35), 71731 (2000 JO35),2.47333E+17,4.66725E+11,-1.16825E+11,4032.804887,-16111.44034,0,0
 71735 (2000 MJ1), 71735 (2000 MJ1),3.43778E+16,-2.59415E+11,1.1987E+11,-9039.485355,19562.61802,0,0
 71736 (2000 OB54), 71736 (2000 OB54),2.69333E+16,-1.95236E+11,2.06998E+11,-15710.8914,14818.19661,0,0
 71737 (2000 PV6), 71737 (2000 PV6),3.61556E+16,1.77843E+11,2.33013E+11,-16914.3676,-12909.6275,0,0
 71743 (2000 QO117), 71743 (2000 QO117),3.30667E+16,-1.24702E+11,-2.62659E+11,19299.81855,9162.915861,0,0
 71765 (2000 SU4), 71765 (2000 SU4),3.85333E+16,2.87402E+11,-29591023813,2195.071582,-21319.59675,0,0
 71766 (2000 SD22), 71766 (2000 SD22),1.27844E+17,-2.6754E+11,3.97318E+11,-13806.89422,9297.092401,0,0
 71818 (2000 UH19), 71818 (2000 UH19),4.31556E+16,2.8511E+11,-43665507076,3247.332364,-21203.16806,0,0
 72828 (2001 HG10), 72828 (2001 HG10),2.05111E+17,-2.77095E+11,3.90861E+11,-13577.43295,9625.51503,0,0
 72836 (2001 HF22), 72836 (2001 HF22),2.14422E+17,-4.26586E+11,2.17524E+11,-7562.641672,14831.09419,0,0
 72877 (2001 KL2), 72877 (2001 KL2),1.39267E+17,-3.15243E+11,-3.64338E+11,12551.01527,10859.72818,0,0
 72878 (2001 KD4), 72878 (2001 KD4),1.37622E+17,-3.75888E+11,-3.07481E+11,10466.91832,12795.55454,0,0
 72887 (2001 KE19), 72887 (2001 KE19),2.24067E+17,4.63342E+11,-1.30277E+11,4494.612979,-15985.46564,0,0
 72908 (2001 MC11), 72908 (2001 MC11),1.52978E+17,-3.22356E+11,3.55885E+11,-12321.67,11160.81836,0,0
 72933 (2002 AS90), 72933 (2002 AS90),3.20667E+16,-1.98483E+11,2.0105E+11,-15423.86216,15226.9479,0,0
 73357 (2002 KB), 73357 (2002 KB),5.08E+16,-1.18865E+11,-2.62639E+11,19547.24249,8846.645261,0,0
 73396 (2002 LV18), 73396 (2002 LV18),1.23333E+17,2.93866E+11,-3.81539E+11,13151.67662,-10129.57647,0,0
 73402 (2002 LA23), 73402 (2002 LA23),1.46133E+17,-98995293582,4.68512E+11,-16288.14599,3441.643423,0,0
 73418 (2002 LK36), 73418 (2002 LK36),2.71378E+17,4.93009E+11,-3.32309E+11,8350.659419,-12388.92305,0,0
 73429 (2002 LY47), 73429 (2002 LY47),3.33689E+17,4.77735E+11,51900075207,-1794.834278,-16521.27517,0,0
 73436 (2002 MH2), 73436 (2002 MH2),2.46511E+17,-5.80284E+11,1.11128E+11,-2818.953626,14719.96521,0,0
 73442 Feruglio (2002 NE5), 73442 Feruglio (2002 NE5),1.652E+17,-2.1011E+11,-4.33277E+11,14937.6986,7243.78031,0,0
 73450 (2002 NY19), 73450 (2002 NY19),2.72222E+17,-75285615831,4.7489E+11,-16408.81181,2601.331729,0,0
 73455 (2002 NT36), 73455 (2002 NT36),1.96422E+17,-5.1617E+11,-2.83418E+11,7225.478316,13159.29024,0,0
 73457 (2002 NZ43), 73457 (2002 NZ43),2.7E+17,-3.99018E+11,4.33534E+11,-11042.77311,10163.58955,0,0
 73458 (2002 NZ47), 73458 (2002 NZ47),2.504E+17,-32835586503,5.94558E+11,-14906.30264,823.2291347,0,0
 73494 (2002 QF42), 73494 (2002 QF42),2.12267E+17,1.26668E+11,-4.63014E+11,16038.11775,-4387.59043,0,0
 73500 (2002 RK57), 73500 (2002 RK57),1.54133E+17,-2.48656E+11,-4.10954E+11,14221.58771,8605.065157,0,0
 73502 (2002 RE224), 73502 (2002 RE224),2.10178E+17,-4.45149E+11,1.77805E+11,-6172.049176,15452.23571,0,0
 73527 (2003 NC3), 73527 (2003 NC3),2.50133E+17,-4.80809E+11,-29181691411,1005.57027,16568.18032,0,0
 73535 (2003 OB14), 73535 (2003 OB14),2.96022E+17,2.2535E+11,4.57825E+11,-14469.20415,-7122.017645,0,0
 73654 (1981 ET6), 73654 (1981 ET6),3.02933E+17,4.47546E+11,3.87841E+11,-9803.788591,-11313.00183,0,0
 73689 (1991 FK), 73689 (1991 FK),4.27333E+16,-88295464404,2.76278E+11,-20375.54036,6511.810235,0,0
 73704 Hladiuk (1991 TW15), 73704 Hladiuk (1991 TW15),1.00889E+17,6438290646,4.84213E+11,-16553.24188,-220.0985553,0,0
 73757 (1994 CH10), 73757 (1994 CH10),1.90133E+17,2.00972E+11,4.36813E+11,-15092.8101,-6944.003145,0,0
 73769 Delphi (1994 PN12), 73769 Delphi (1994 PN12),1.06333E+17,4.48628E+11,3.91727E+11,-9818.166654,-11244.34038,0,0
 73847 (1996 RA19), 73847 (1996 RA19),1.03133E+17,2.49962E+11,4.12631E+11,-14185.99106,-8593.546771,0,0
 73886 (1997 EY5), 73886 (1997 EY5),2.01622E+17,-2.43148E+11,5.38693E+11,-13658.12617,6164.817546,0,0
 73951 (1997 UK8), 73951 (1997 UK8),1.66689E+17,-4.80765E+11,-43226745395,1484.87372,16514.66713,0,0
 73972 (1998 BA18), 73972 (1998 BA18),2.25267E+17,-3.01232E+11,3.80333E+11,-12965.11746,10268.6501,0,0
 73983 (1998 DS19), 73983 (1998 DS19),2.72356E+17,1.38476E+11,4.79194E+11,-15670.36137,-4528.38087,0,0
 73995 (1998 FQ25), 73995 (1998 FQ25),1.65378E+17,-4.90959E+11,-50783116629,1687.109807,16310.58869,0,0
 74051 (1998 HP150), 74051 (1998 HP150),1.86844E+17,3.01121E+11,-5.03536E+11,12908.02859,-7719.17465,0,0
 74054 (1998 JT4), 74054 (1998 JT4),2.49289E+17,4.60226E+11,-3.66559E+11,9356.899027,-11747.89045,0,0
 74403 (1998 YR5), 74403 (1998 YR5),2.79333E+17,4.78903E+11,-26452289243,917.400718,-16608.9823,0,0
 74407 (1998 YJ21), 74407 (1998 YJ21),1.84733E+17,-4.16031E+11,2.41128E+11,-8330.69869,14373.39498,0,0
 74410 (1999 AX4), 74410 (1999 AX4),5.55778E+16,-44002570408,-2.81695E+11,21316.54868,3329.780564,0,0
 74415 (1999 AR9), 74415 (1999 AR9),1.95467E+17,1.79134E+11,-4.45152E+11,15428.30696,-6208.520831,0,0
 74444 (1999 CJ12), 74444 (1999 CJ12),3.50667E+16,-2.82326E+11,50307939244,-3773.879313,21178.8349,0,0
 74467 (1999 CG44), 74467 (1999 CG44),2.36489E+17,4.45804E+11,1.91215E+11,-6520.176194,-15201.28146,0,0
 74477 (1999 CY66), 74477 (1999 CY66),3.30778E+17,4.63458E+11,1.36708E+11,-4688.81308,-15895.65429,0,0
 74487 (1999 CE105), 74487 (1999 CE105),3.81733E+17,5.02797E+11,50102403195,-1606.980296,-16126.6572,0,0
 74512 (1999 FS8), 74512 (1999 FS8),3.00222E+16,-23093587371,-2.91997E+11,21219.65611,1678.227174,0,0
 74514 (1999 FG16), 74514 (1999 FG16),1.10111E+17,-3.54022E+11,-3.22851E+11,11214.56649,12297.33627,0,0
 74550 (1999 JC82), 74550 (1999 JC82),1.43489E+17,3.64397E+11,3.2228E+11,-10942.40054,-12372.42424,0,0
 74554 (1999 LG1), 74554 (1999 LG1),2.70444E+16,22895936045,2.92587E+11,-21200.33611,-1658.998188,0,0
 74555 (1999 LV1), 74555 (1999 LV1),6.44222E+16,1.78034E+11,-2.26093E+11,16872.03932,-13285.65228,0,0
 75757 (2000 AG166), 75757 (2000 AG166),2.79933E+17,2.42546E+11,4.15224E+11,-14344.79599,-8379.273602,0,0
 76200 (2000 EL50), 76200 (2000 EL50),2.40556E+17,37329797197,-4.79073E+11,16568.62373,-1291.042643,0,0
 76251 (2000 EK91), 76251 (2000 EK91),1.92578E+17,-90877690350,-4.70576E+11,16338.68422,3155.327454,0,0
 76266 (2000 EE105), 76266 (2000 EE105),2.50044E+17,-3.78337E+11,2.99814E+11,-10298.05624,12995.18935,0,0
 76318 (2000 EY141), 76318 (2000 EY141),2.75756E+17,-3.59114E+11,3.20826E+11,-11060.20834,12380.18152,0,0
 76353 (2000 EB166), 76353 (2000 EB166),1.37911E+17,-3.2983E+11,3.48678E+11,-12080.15018,11427.153,0,0
 76390 (2000 FQ6), 76390 (2000 FQ6),9.83556E+16,4.58879E+11,1.40506E+11,-4868.751451,-15900.82737,0,0
 76514 (2000 GF39), 76514 (2000 GF39),1.43089E+17,-2.42202E+11,4.16087E+11,-14349.00741,8352.471945,0,0
 76525 (2000 GO53), 76525 (2000 GO53),1.33089E+17,3.23042E+11,3.59163E+11,-12323.6374,-11084.23399,0,0
 76538 (2000 GO76), 76538 (2000 GO76),2.01067E+17,-2.79212E+11,-3.92596E+11,13525.73136,9619.437025,0,0
 76581 (2000 GC135), 76581 (2000 GC135),1.78778E+17,-3.46028E+11,-3.37417E+11,11568.87154,11864.11762,0,0
 76583 (2000 GF136), 76583 (2000 GF136),3.57289E+17,3.47101E+11,3.35065E+11,-11519.24223,-11933.02524,0,0
 76586 (2000 GW141), 76586 (2000 GW141),2.25067E+17,4.54782E+11,-2.08068E+11,6777.270254,-14813.30622,0,0
 76591 (2000 GJ143), 76591 (2000 GJ143),1.10178E+17,3.27432E+11,-3.55074E+11,12185.87922,-11237.20965,0,0
 76622 (2000 GY176), 76622 (2000 GY176),1.59756E+17,4.26842E+11,-2.30348E+11,7855.785022,-14557.03939,0,0
 76646 (2000 HY25), 76646 (2000 HY25),2.98733E+17,3.39815E+11,-3.37651E+11,11731.79757,-11806.98578,0,0
 76672 (2000 HD56), 76672 (2000 HD56),2.99333E+17,4.15037E+11,-3.31652E+11,9866.60027,-12347.27973,0,0
 76679 (2000 HV63), 76679 (2000 HV63),2.23311E+17,4.4949E+11,1.69166E+11,-5855.23364,-15557.93817,0,0
 76690 (2000 HZ73), 76690 (2000 HZ73),1.64267E+17,4.79885E+11,66831192551,-2282.836971,-16392.05057,0,0
 76694 (2000 HZ79), 76694 (2000 HZ79),2.22978E+17,4.08579E+11,2.58734E+11,-8862.731326,-13995.55946,0,0
 76739 (2000 JV61), 76739 (2000 JV61),2.47711E+17,-4.31762E+11,2.13954E+11,-7368.68532,14870.1072,0,0
 76750 (2000 JX73), 76750 (2000 JX73),3.304E+17,-5.88291E+11,64614874676,-1634.923571,14885.27856,0,0
 76759 (2000 KA9), 76759 (2000 KA9),1.664E+17,-4.7084E+11,1.1069E+11,-3790.829027,16125.02194,0,0
 76764 (2000 KE24), 76764 (2000 KE24),1.26133E+17,2.33434E+11,4.24481E+11,-14503.27043,-7975.770551,0,0
 76767 (2000 KG30), 76767 (2000 KG30),1.62622E+17,2.75479E+11,-4.00177E+11,13613.97912,-9371.781845,0,0
 76779 (2000 KA62), 76779 (2000 KA62),1.05044E+17,88758922247,4.71484E+11,-16344.88798,-3076.999301,0,0
 76783 (2000 KH71), 76783 (2000 KH71),1.31644E+17,4.67899E+11,-1.10759E+11,3826.933237,-16166.81559,0,0
 76800 (2000 OQ35), 76800 (2000 OQ35),6.84E+16,-73164840930,-2.63796E+11,21217.0916,5884.650497,0,0
 76802 (2000 PV27), 76802 (2000 PV27),4.00444E+16,-56242569337,-2.68109E+11,21541.50134,4518.866543,0,0
 76808 (2000 QW34), 76808 (2000 QW34),4.38E+16,-1.80613E+11,2.19579E+11,-16685.75434,13724.74406,0,0
 76810 (2000 QC50), 76810 (2000 QC50),2.87156E+17,2.68195E+11,5.27242E+11,-13350.54728,-6791.105609,0,0
 76815 (2000 QE181), 76815 (2000 QE181),3.58889E+16,2.40769E+11,1.60997E+11,-11898.55331,-17794.19535,0,0
 76822 (2000 SA51), 76822 (2000 SA51),2.71711E+17,2.88424E+11,5.17614E+11,-13073.14091,-7284.604542,0,0
 76831 (2000 ST222), 76831 (2000 ST222),2.94711E+17,-5.82095E+11,-1.39176E+11,3462.771887,14482.86075,0,0
 76864 (2000 XR13), 76864 (2000 XR13),7.14444E+16,1.71439E+11,-2.27987E+11,17239.41271,-12963.54498,0,0
 76865 (2000 XW38), 76865 (2000 XW38),5.98667E+16,2.92411E+11,-7261922981,528.8344976,-21294.20366,0,0
 76873 (2000 YF32), 76873 (2000 YF32),3.30444E+16,-2.08776E+11,1.91902E+11,-14639.95079,15927.29165,0,0
 76906 (2000 YC120), 76906 (2000 YC120),3.18222E+16,1.70678E+11,2.38842E+11,-17299.29825,-12362.16157,0,0
 76915 (2000 YC139), 76915 (2000 YC139),3.39778E+16,1.69463E+11,2.17435E+11,-17306.01792,-13487.82741,0,0
 76928 (2001 AP25), 76928 (2001 AP25),4.13333E+16,2.68182E+11,-1.05929E+11,7881.464427,-19953.58221,0,0
 76929 (2001 AX34), 76929 (2001 AX34),4.57556E+16,-86339391238,-2.75579E+11,20456.77866,6409.147783,0,0
 77399 (2001 FV160), 77399 (2001 FV160),2.48311E+17,-4.1362E+11,-2.45897E+11,8486.598041,14275.16331,0,0
 77606 (2001 KQ30), 77606 (2001 KQ30),1.534E+17,1.18718E+11,-4.67288E+11,16080.26708,-4085.324466,0,0
 77672 (2001 MV17), 77672 (2001 MV17),1.66867E+17,4.24221E+11,2.26242E+11,-7818.302714,-14659.93878,0,0
 77686 (2001 NA4), 77686 (2001 NA4),2.20978E+17,-4.78231E+11,42449397860,-1469.998421,16560.88369,0,0
 77702 (2001 OL23), 77702 (2001 OL23),1.22911E+17,-3.49669E+11,3.27897E+11,-11381.64497,12137.37037,0,0
 77704 (2001 OC27), 77704 (2001 OC27),1.76667E+17,27331816547,-4.77988E+11,16622.14373,-950.4699373,0,0
 77720 (2001 OS51), 77720 (2001 OS51),2.056E+17,4.82198E+11,14085524175,-484.3013668,-16579.37905,0,0
 77734 (2001 OH76), 77734 (2001 OH76),1.19E+17,-5.95229E+11,24961961812,-625.3737403,14912.30093,0,0
 77735 (2001 OJ76), 77735 (2001 OJ76),2.70978E+17,-3.78862E+11,-3.68309E+11,11047.10948,11363.64253,0,0
 77743 (2001 OH96), 77743 (2001 OH96),2.86822E+17,2.08536E+11,4.32434E+11,-14975.94806,-7221.976512,0,0
 77744 (2001 OB101), 77744 (2001 OB101),1.52511E+17,1.54464E+11,4.54321E+11,-15745.20253,-5353.211791,0,0
 77747 (2001 OW110), 77747 (2001 OW110),1.53511E+17,-3.54021E+11,-3.26411E+11,11253.38334,12205.26858,0,0
 77750 (2001 PC2), 77750 (2001 PC2),1.88489E+17,4.7365E+11,-71371221383,2480.179495,-16459.5239,0,0
 77751 (2001 PB5), 77751 (2001 PB5),1.83378E+17,2.87387E+11,-3.89579E+11,13324.07718,-9828.992323,0,0
 77754 (2001 PH11), 77754 (2001 PH11),1.55267E+17,-3.89858E+11,-2.84109E+11,9768.684342,13404.7279,0,0
 77767 (2001 PZ62), 77767 (2001 PZ62),1.99644E+17,-1.16569E+11,-5.00709E+11,15648.55126,3643.107618,0,0
 77768 (2001 QM), 77768 (2001 QM),2.26467E+17,-9027941256,-4.83092E+11,16570.30128,309.6632554,0,0
 77774 (2001 QB12), 77774 (2001 QB12),2.85444E+17,-1.18852E+11,-4.64942E+11,16111.70357,4118.59467,0,0
 77775 (2001 QV12), 77775 (2001 QV12),1.49956E+17,-4.38295E+11,-2.00291E+11,6897.583445,15093.91093,0,0
 77788 (2001 QS37), 77788 (2001 QS37),1.71667E+17,4.29093E+11,2.24531E+11,-7675.021865,-14667.44132,0,0
 77790 (2001 QC44), 77790 (2001 QC44),1.94022E+17,-3.98677E+11,-2.70545E+11,9319.42235,13733.1659,0,0
 77791 (2001 QN49), 77791 (2001 QN49),1.67067E+17,93033404032,-4.70226E+11,16322.95174,-3229.466757,0,0
 77792 (2001 QX51), 77792 (2001 QX51),1.86867E+17,-4.30673E+11,-2.14742E+11,7410.230803,14861.47655,0,0
 77794 (2001 QV54), 77794 (2001 QV54),1.63111E+17,-4.78045E+11,-97098437502,3283.215488,16164.27446,0,0
 77814 (2001 QY146), 77814 (2001 QY146),1.70956E+17,4.95499E+11,16112061731,-531.7429815,-16352.8448,0,0
 77815 (2001 QM157), 77815 (2001 QM157),1.66156E+17,3.75343E+11,3.49787E+11,-10964.95487,-11766.08326,0,0
 77819 (2001 QD168), 77819 (2001 QD168),1.48889E+17,-1.15269E+11,-4.69353E+11,16092.84836,3952.263551,0,0
 77829 (2001 QO217), 77829 (2001 QO217),1.58156E+17,2.71753E+11,3.94934E+11,-13706.88858,-9431.671475,0,0
 77837 (2001 QK267), 77837 (2001 QK267),2.56133E+17,-4.14576E+11,-2.90911E+11,9298.23239,13250.86376,0,0
 77838 (2001 QO267), 77838 (2001 QO267),2.46422E+17,-4.36058E+11,-2.12227E+11,7239.356472,14874.53532,0,0
 77844 (2001 QF276), 77844 (2001 QF276),1.72711E+17,-4.01553E+11,2.69063E+11,-9223.654724,13765.4908,0,0
 77848 (2001 QZ289), 77848 (2001 QZ289),1.44444E+17,-3.09327E+11,-3.65578E+11,12708.45786,10753.00457,0,0
 77858 (2001 RJ129), 77858 (2001 RJ129),1.11778E+17,71085202824,-4.73792E+11,16459.41526,-2469.484495,0,0
 77869 (2001 SA), 77869 (2001 SA),1.43756E+17,-4.7252E+11,-1.06064E+11,3625.656489,16152.41386,0,0
 77892 (2001 SZ250), 77892 (2001 SZ250),2.85689E+17,55564083172,5.9463E+11,-14842.38688,-1386.919058,0,0
 77893 (2001 SM251), 77893 (2001 SM251),1.51844E+17,2.43699E+11,5.42563E+11,-13626.17327,-6120.380471,0,0
 77899 (2001 TS117), 77899 (2001 TS117),1.578E+17,4.14288E+11,2.47697E+11,-8509.003891,-14231.81568,0,0
 77900 (2001 TR139), 77900 (2001 TR139),9.25333E+16,-40466227332,-4.99084E+11,16226.98707,1315.701315,0,0
 77910 (2001 TV235), 77910 (2001 TV235),2.89933E+17,5.98564E+11,-7168423065,178.3075823,-14888.70171,0,0
 77911 (2001 TB239), 77911 (2001 TB239),2.418E+17,-3.33108E+11,-3.59593E+11,12071.14421,11182.06326,0,0
 77918 (2002 BP21), 77918 (2002 BP21),3.50222E+16,-1.48224E+11,2.50976E+11,-18373.0977,10850.999,0,0
 78075 (2002 LK13), 78075 (2002 LK13),5.52222E+16,2.50059E+11,1.50065E+11,-10977.07028,-18291.50008,0,0
 78133 (2002 NQ13), 78133 (2002 NQ13),2.42444E+17,1.35151E+11,-5.74697E+11,14595.06654,-3432.311694,0,0
 78154 (2002 NY25), 78154 (2002 NY25),2.308E+17,2.21824E+11,4.31527E+11,-14708.97039,-7561.055775,0,0
 78159 (2002 NA28), 78159 (2002 NA28),2.54667E+17,-55893757310,-5.93852E+11,14850.70593,1397.759307,0,0
 78186 (2002 NH38), 78186 (2002 NH38),2.11222E+17,1.60129E+11,4.57561E+11,-15617.1635,-5465.409718,0,0
 78203 (2002 NX50), 78203 (2002 NX50),1.97822E+17,4.71394E+11,1.09835E+11,-3757.534309,-16126.75065,0,0
 78245 (2002 PE3), 78245 (2002 PE3),1.35556E+17,-4.06281E+11,-2.58403E+11,8909.844423,14008.74167,0,0
 78248 (2002 PY5), 78248 (2002 PY5),1.41178E+17,4.27238E+11,2.27747E+11,-7788.298301,-14610.29251,0,0
 78250 (2002 PE9), 78250 (2002 PE9),1.31844E+17,28361398782,-4.77942E+11,16619.81963,-986.2311976,0,0
 78278 (2002 PX35), 78278 (2002 PX35),1.20178E+17,-4.7999E+11,26880311543,-929.0189629,16589.09595,0,0
 78300 (2002 PK55), 78300 (2002 PK55),2.11578E+17,53918935403,4.78545E+11,-16496.37251,-1858.690268,0,0
 78306 (2002 PY61), 78306 (2002 PY61),1.46489E+17,-4.23808E+11,-2.30508E+11,7924.694095,14570.16664,0,0
 78362 (2002 PE110), 78362 (2002 PE110),1.91356E+17,-4.75683E+11,67524428885,-2335.849495,16455.14684,0,0
 78364 (2002 PY113), 78364 (2002 PY113),1.66378E+17,2.70156E+11,3.96401E+11,-13744.56467,-9367.216782,0,0
 78376 (2002 PC128), 78376 (2002 PC128),1.44622E+17,-4.16674E+11,2.47332E+11,-8447.52226,14231.31988,0,0
 78395 (2002 QF1), 78395 (2002 QF1),1.72511E+17,4.6782E+11,-1.22989E+11,4211.522823,-16019.57414,0,0
 78396 (2002 QW1), 78396 (2002 QW1),1.272E+17,3.9034E+11,-2.80939E+11,9703.989186,-13482.83327,0,0
 78405 (2002 QW14), 78405 (2002 QW14),1.94333E+17,-1.62427E+11,-4.56984E+11,15586.85779,5540.076854,0,0
 78419 (2002 QX39), 78419 (2002 QX39),1.16178E+17,-4.77789E+11,-1.81419E+11,5720.284763,15065.06551,0,0
 78432 Helensailer (2002 QR50), 78432 Helensailer (2002 QR50),1.14578E+17,-36889776909,-4.82329E+11,16515.33249,1263.135159,0,0
 78440 (2002 RL13), 78440 (2002 RL13),1.52956E+17,-74452290795,4.78137E+11,-16363.61505,2548.032189,0,0
 78453 Bullock (2002 RD26), 78453 Bullock (2002 RD26),1.35378E+17,-2.48811E+11,4.10555E+11,-14219.37104,8617.435636,0,0
 78470 (2002 RM45), 78470 (2002 RM45),2.43711E+17,1.20278E+11,5.77774E+11,-14681.20313,-3056.253449,0,0
 78477 (2002 RF51), 78477 (2002 RF51),1.69378E+17,5.75703E+11,-1.5468E+11,3871.616499,-14409.73378,0,0
 78488 (2002 RJ60), 78488 (2002 RJ60),1.62978E+17,-2.08066E+11,4.37615E+11,-14946.16132,7106.214617,0,0
 78528 (2002 RO98), 78528 (2002 RO98),1.36067E+17,-4.71549E+11,-87716338112,3042.069285,16353.67455,0,0
 78546 (2002 RF122), 78546 (2002 RF122),2.45422E+17,-1.40928E+11,-4.59517E+11,15886.48796,4872.181485,0,0
 78551 (2002 RQ134), 78551 (2002 RQ134),1.878E+17,1.58611E+11,-4.53294E+11,15690.89574,-5490.378501,0,0
 78569 (2002 RC184), 78569 (2002 RC184),1.75644E+17,-2.6642E+11,4.00401E+11,-13829.97286,9202.226388,0,0
 78586 (2002 SU12), 78586 (2002 SU12),1.46844E+17,4.6487E+11,1.36583E+11,-4665.388918,-15879.01464,0,0
 78605 (2002 SA38), 78605 (2002 SA38),1.56089E+17,-4.35099E+11,2.08739E+11,-7173.132704,14951.80226,0,0
 78619 (2002 TN5), 78619 (2002 TN5),1.55422E+17,3.71422E+11,-3.11413E+11,10631.33793,-12680.01099,0,0
 78622 (2002 TY9), 78622 (2002 TY9),1.70222E+17,-3.48449E+11,-3.39029E+11,11521.74937,11841.8998,0,0
 78632 (2002 TO29), 78632 (2002 TO29),1.362E+17,1.40329E+11,-4.59587E+11,15894.27941,-4853.126635,0,0
 78692 (2002 TA167), 78692 (2002 TA167),2.71533E+17,31783859486,5.17826E+11,-15964.01461,-979.8619711,0,0
 78693 (2002 TY167), 78693 (2002 TY167),2.53644E+17,-2.77959E+11,-3.98268E+11,13555.56845,9460.696953,0,0
 78713 (2002 TV192), 78713 (2002 TV192),1.52689E+17,4.78E+11,1.55319E+11,-5021.652402,-15454.37907,0,0
 78725 (2002 TM230), 78725 (2002 TM230),1.912E+17,-35383886848,5.06711E+11,-16124.80222,1126.003929,0,0
 78758 (2002 UC1), 78758 (2002 UC1),1.99356E+17,3.70398E+11,-3.11315E+11,10655.92898,-12678.26678,0,0
 78767 (2002 VB11), 78767 (2002 VB11),1.946E+17,2.82652E+11,-3.86648E+11,13438.34149,-9823.833792,0,0
 78778 (2002 VL65), 78778 (2002 VL65),1.69222E+17,4.51976E+11,1.74958E+11,-5973.666061,-15432.00334,0,0
